,Location_id,POI_id,POI_Type,Org_id,User_id,TimeStamp,Latitude,Longitude,Category_2,yelp_ID,name,Time,date
4409,242,242,Independent,4b17ff0df964a5201ccb23e3,135945,Fri Jan 11 01:08:39 +0000 2013,35.152745,-80.82510699999997,Grocery Store,MTaUKiq8TgQ5SD0RrQQtJA,Harris Teeter,01:08:39,2013111
20227,2317,2317,Independent,4c5ed05e6147be9a89b79509,135945,Sat Jan 12 16:52:07 +0000 2013,35.263726,-80.855652,Salon / Barbershop,ZUn3LIP37l_XZy6p4sYGcQ,Ann's Nails,16:52:07,2013112
12508,872,872,Independent,4b5b43fef964a520b7ef28e3,135945,Sun Jan 13 18:46:17 +0000 2013,35.31625800000001,-80.77873100000002,Gym,7RoaNSRDpjaDVWfpDnbPng,University City Branch YMCA,18:46:17,2013113
20232,2319,2319,Independent,4bbe403f9474c9b6a452d9b6,135945,Thu Jan 17 01:03:31 +0000 2013,35.187711,-80.83084000000002,Church,#NAME?,Myers Park Baptist Church,01:03:31,2013117
1187,45,45,Independent,4f9fd582e4b03efa2150be0c,135945,Mon Jan 21 12:08:18 +0000 2013,35.220989,-80.843998,Event Space,tbeyonV9fwKRf1jFZ4dfqw,NASCAR Hall of Fame,12:08:18,2013121
20217,2317,2317,Independent,4c5ed05e6147be9a89b79509,135945,Mon Feb 18 18:55:25 +0000 2013,35.263726,-80.855652,Salon / Barbershop,ZUn3LIP37l_XZy6p4sYGcQ,Ann's Nails,18:55:25,2013218
13174,939,3227,Combined,4bad5829f964a52071483be3,135945,Tue Feb 26 00:29:39 +0000 2013,35.227883,-80.842037,Performing Arts Venue,QbbpMJiSU4M5g3x-q-lLuQ,Blumenthal Performing Arts,00:29:39,2013226
20222,2317,2317,Independent,4c5ed05e6147be9a89b79509,135945,Fri Mar 08 18:05:12 +0000 2013,35.263726,-80.855652,Salon / Barbershop,ZUn3LIP37l_XZy6p4sYGcQ,Ann's Nails,18:05:12,2013308
20221,2317,2317,Independent,4c5ed05e6147be9a89b79509,135945,Sat Mar 16 16:22:56 +0000 2013,35.263726,-80.855652,Salon / Barbershop,ZUn3LIP37l_XZy6p4sYGcQ,Ann's Nails,16:22:56,2013316
4405,242,242,Independent,4b17ff0df964a5201ccb23e3,135945,Sat Mar 16 20:15:52 +0000 2013,35.152745,-80.82510699999997,Grocery Store,MTaUKiq8TgQ5SD0RrQQtJA,Harris Teeter,20:15:52,2013316
18524,1836,1836,Independent,4e5148d71495fc2ca418904f,135945,Sun Mar 17 00:09:28 +0000 2013,35.154056,-80.82848299999998,Dessert Shop,M7ct9KxSDWoiwvOOYOaAyQ,Dairy Queen,00:09:28,2013317
10621,718,3123,Combined,4af8ba4cf964a520830f22e3,135945,Wed Mar 20 22:02:08 +0000 2013,35.22640999999999,-80.844011,Steakhouse,tInrGCzll4k9hF34Ye1rvQ,Chima Steakhouse,22:02:08,2013320
4406,242,242,Independent,4b17ff0df964a5201ccb23e3,135945,Fri Mar 29 14:50:47 +0000 2013,35.152745,-80.82510699999997,Grocery Store,MTaUKiq8TgQ5SD0RrQQtJA,Harris Teeter,14:50:47,2013329
20219,2317,2317,Independent,4c5ed05e6147be9a89b79509,135945,Fri Mar 29 16:13:14 +0000 2013,35.263726,-80.855652,Salon / Barbershop,ZUn3LIP37l_XZy6p4sYGcQ,Ann's Nails,16:13:14,2013329
18865,1921,1921,Independent,4c330dfc66e40f47fb54c78b,135945,Sat Apr 06 21:59:18 +0000 2013,35.163016,-80.877507,Light Rail,Nr4kPVaCbEW6Yhmufj99GQ,Tyvola Lynx Station,21:59:18,2013406
976,39,3122,Combined,4b2f96d4f964a520b9ec24e3,135945,Sat Apr 06 22:45:47 +0000 2013,35.225327,-80.842069,Sushi Restaurant,MrSHPvHVdE_VzVN7iRz45Q,Enso Asian Bistro & Sushi Bar,22:45:47,2013406
2866,150,150,Independent,4f0ac1b2e4b08f524b0b78c4,135945,Wed Apr 10 23:16:08 +0000 2013,35.219648,-80.849663,Gym / Fitness Center,8zBhtpDGERGiHU48BWQVDQ,Fitness Connection,23:16:08,2013410
2859,150,150,Independent,4f0ac1b2e4b08f524b0b78c4,135945,Mon Apr 15 10:08:15 +0000 2013,35.219648,-80.849663,Gym / Fitness Center,8zBhtpDGERGiHU48BWQVDQ,Fitness Connection,10:08:15,2013415
2858,150,150,Independent,4f0ac1b2e4b08f524b0b78c4,135945,Wed Apr 17 10:11:17 +0000 2013,35.219648,-80.849663,Gym / Fitness Center,8zBhtpDGERGiHU48BWQVDQ,Fitness Connection,10:11:17,2013417
2857,150,150,Independent,4f0ac1b2e4b08f524b0b78c4,135945,Thu Apr 18 10:09:17 +0000 2013,35.219648,-80.849663,Gym / Fitness Center,8zBhtpDGERGiHU48BWQVDQ,Fitness Connection,10:09:17,2013418
2854,150,150,Independent,4f0ac1b2e4b08f524b0b78c4,135945,Fri Apr 19 10:45:57 +0000 2013,35.219648,-80.849663,Gym / Fitness Center,8zBhtpDGERGiHU48BWQVDQ,Fitness Connection,10:45:57,2013419
17867,1649,1649,Independent,4b1be683f964a520c5fe23e3,135945,Sat Apr 20 21:17:43 +0000 2013,35.211948,-80.859053,Light Rail,M7VACVSKC9oKlbq0IRO0sA,Lynx East/West Blvd Station,21:17:43,2013420
20233,2320,2320,Independent,4b7b314df964a520f8562fe3,135945,Sat Apr 20 23:36:32 +0000 2013,35.078972,-80.817095,Italian Restaurant,srIy6x9Z_6hEHuGPE6L0dw,Rudy's Italian Restaurant and Bar,23:36:32,2013420
20229,2318,2318,Independent,4b18063bf964a520a8cb23e3,135945,Sun Apr 21 00:54:52 +0000 2013,35.078495000000004,-80.817554,Grocery Store,up8W0NlzhwbmrWNxny18Gg,DeSarnos,00:54:52,2013421
2864,150,150,Independent,4f0ac1b2e4b08f524b0b78c4,135945,Thu Apr 25 10:58:47 +0000 2013,35.219648,-80.849663,Gym / Fitness Center,8zBhtpDGERGiHU48BWQVDQ,Fitness Connection,10:58:47,2013425
3046,155,155,Independent,4da5bdff93a01f42faccb1d2,135945,Wed May 01 14:40:54 +0000 2013,35.116407,-80.842917,Golf Course,ctJZdWvBZe5kPo_vKIMJNg,Quail Hollow Club,14:40:54,2013501
3047,155,155,Independent,4da5bdff93a01f42faccb1d2,135945,Fri May 03 12:29:04 +0000 2013,35.116407,-80.842917,Golf Course,ctJZdWvBZe5kPo_vKIMJNg,Quail Hollow Club,12:29:04,2013503
4408,242,242,Independent,4b17ff0df964a5201ccb23e3,135945,Sat May 04 13:01:04 +0000 2013,35.152745,-80.82510699999997,Grocery Store,MTaUKiq8TgQ5SD0RrQQtJA,Harris Teeter,13:01:04,2013504
2868,150,150,Independent,4f0ac1b2e4b08f524b0b78c4,135945,Tue May 07 10:02:20 +0000 2013,35.219648,-80.849663,Gym / Fitness Center,8zBhtpDGERGiHU48BWQVDQ,Fitness Connection,10:02:20,2013507
2867,150,150,Independent,4f0ac1b2e4b08f524b0b78c4,135945,Thu May 09 10:04:21 +0000 2013,35.219648,-80.849663,Gym / Fitness Center,8zBhtpDGERGiHU48BWQVDQ,Fitness Connection,10:04:21,2013509
14099,1036,1036,Independent,4d00ef487c563704f130b3f0,135945,Fri May 10 15:35:22 +0000 2013,35.22488,-80.843691,Sandwich Place,H49dwF7meLTuP0haqIhHCA,Panera Bread,15:35:22,2013510
19319,2037,2037,Independent,4b6c1d92f964a5209b242ce3,135945,Fri May 10 21:56:05 +0000 2013,35.293068,-80.75477099999998,Automotive Shop,k6gkV8-qPNKt0uxbEiTmkQ,University Volvo,21:56:05,2013510
20220,2317,2317,Independent,4c5ed05e6147be9a89b79509,135945,Fri May 10 22:28:16 +0000 2013,35.263726,-80.855652,Salon / Barbershop,ZUn3LIP37l_XZy6p4sYGcQ,Ann's Nails,22:28:16,2013510
17673,1605,3120,Combined,4b09e890f964a5208e1f23e3,135945,Fri May 10 23:31:33 +0000 2013,35.20259799999999,-80.844341,Italian Restaurant,YzMUZjUMcgI-NSGu48-nIQ,Dolce Ristorante,23:31:33,2013510
2863,150,150,Independent,4f0ac1b2e4b08f524b0b78c4,135945,Mon May 13 23:32:28 +0000 2013,35.219648,-80.849663,Gym / Fitness Center,8zBhtpDGERGiHU48BWQVDQ,Fitness Connection,23:32:28,2013513
1387,52,3122,Combined,4b11e668f964a520b68623e3,135945,Thu May 16 23:29:12 +0000 2013,35.225244,-80.842004,Bowling Alley,H4E4sZ6PKBef65hU0GKi_g,StrikeCity,23:29:12,2013516
2865,150,150,Independent,4f0ac1b2e4b08f524b0b78c4,135945,Sat May 18 18:11:18 +0000 2013,35.219648,-80.849663,Gym / Fitness Center,8zBhtpDGERGiHU48BWQVDQ,Fitness Connection,18:11:18,2013518
2860,150,150,Independent,4f0ac1b2e4b08f524b0b78c4,135945,Tue May 21 11:33:56 +0000 2013,35.219648,-80.849663,Gym / Fitness Center,8zBhtpDGERGiHU48BWQVDQ,Fitness Connection,11:33:56,2013521
13829,998,998,Independent,4b05863cf964a5208f5922e3,135945,Sat May 25 23:47:28 +0000 2013,35.214601,-80.82104100000002,Cajun / Creole Restaurant,yMopev-RPxfEXgqkJOvCGA,Cajun Queen,23:47:28,2013525
2861,150,150,Independent,4f0ac1b2e4b08f524b0b78c4,135945,Sun May 26 16:47:35 +0000 2013,35.219648,-80.849663,Gym / Fitness Center,8zBhtpDGERGiHU48BWQVDQ,Fitness Connection,16:47:35,2013526
2862,150,150,Independent,4f0ac1b2e4b08f524b0b78c4,135945,Wed May 29 10:13:23 +0000 2013,35.219648,-80.849663,Gym / Fitness Center,8zBhtpDGERGiHU48BWQVDQ,Fitness Connection,10:13:23,2013529
2856,150,150,Independent,4f0ac1b2e4b08f524b0b78c4,135945,Thu May 30 10:32:29 +0000 2013,35.219648,-80.849663,Gym / Fitness Center,8zBhtpDGERGiHU48BWQVDQ,Fitness Connection,10:32:29,2013530
20218,2317,2317,Independent,4c5ed05e6147be9a89b79509,135945,Fri May 31 21:21:01 +0000 2013,35.263726,-80.855652,Salon / Barbershop,ZUn3LIP37l_XZy6p4sYGcQ,Ann's Nails,21:21:01,2013531
2855,150,150,Independent,4f0ac1b2e4b08f524b0b78c4,135945,Fri May 31 22:27:27 +0000 2013,35.219648,-80.849663,Gym / Fitness Center,8zBhtpDGERGiHU48BWQVDQ,Fitness Connection,22:27:27,2013531
12584,875,3227,Combined,4f8b5454e4b00a6263a38774,135945,Sun Jun 16 17:31:25 +0000 2013,35.228885,-80.84294399999997,New American Restaurant,Axf_3mlM19ox-VjmN3KZYw,Sophia's Lounge,17:31:25,2013616
3003,151,151,Independent,4b169536f964a5208fba23e3,135945,Sun Jun 16 18:37:12 +0000 2013,35.219451,-80.85055600000003,Gym,8zBhtpDGERGiHU48BWQVDQ,Fitness Connection,18:37:12,2013616
7633,476,476,Independent,4b31402cf964a520360325e3,135965,Thu Dec 27 15:21:17 +0000 2012,35.24120300000001,-80.822554,Train Station,A28ib0BrDF5u6tocMK0I_A,Amtrak,15:21:17,20121227
5332,322,3112,Combined,4ce87c38d99f721e5cf5b073,135965,Sun Apr 21 00:05:41 +0000 2013,35.152667,-80.828228,Sushi Restaurant,RAh9WCQAuocM7hYM5_6tnw,The Cowfish Sushi Burger Bar,00:05:41,2013421
17256,1536,1536,Independent,4c740e872db5236a1b3cb979,135965,Sun Apr 21 00:54:11 +0000 2013,35.152021000000005,-80.83986999999998,Sports Bar,fzRxHv7XnnDqTmX25tVbJg,Taco Mac,00:54:11,2013421
12942,917,917,Independent,4b058640f964a520595a22e3,136215,Mon Jul 30 12:10:36 +0000 2012,35.327626,-80.71236800000001,Music Venue,9ePd14ukO4iwaKRcU9OSTw,PNC Music Pavilion,12:10:36,2012730
17718,1618,3304,Combined,4b55e1e2f964a5206cf427e3,136377,Fri Oct 12 18:33:42 +0000 2012,35.061149,-80.814351,Mexican Restaurant,4LP1fINwJGhLXF2dWxz5nw,Chipotle Mexican Grill,18:33:42,20121012
18875,1926,1926,Independent,4bdb5012c79cc9286c1f82e9,136377,Fri Oct 12 19:11:24 +0000 2012,35.062539,-80.81223,Car Wash,HTmgKA_5VCw_l7OGhcKyRA,Auto Bell Car Wash,19:11:24,20121012
9924,645,645,Independent,4f4d3ec3e4b0ed369328a2b6,136377,Fri Oct 12 19:31:17 +0000 2012,35.061104,-80.81266600000002,Gas Station / Garage,jRSEBZuXAL4TNV00ANXV0Q,Exxon,19:31:17,20121012
19923,2211,3500,Combined,4c3a3d170a71c9b698ea43c9,136377,Sat Oct 13 10:55:16 +0000 2012,35.133214,-80.709571,Gym / Fitness Center,NnUYPaDj0aA-0ds4lG86vg,Lifestyle Family Fitness,10:55:16,20121013
15369,1199,3216,Combined,4b0d722ff964a520824823e3,136377,Wed Oct 17 12:27:35 +0000 2012,35.12812,-80.702973,Coffee Shop,r6L25KuFpi8-1TQ7sDpkGg,Starbucks,12:27:35,20121017
20241,2327,2327,Independent,4b900840f964a5205d7133e3,136377,Thu Oct 18 19:06:20 +0000 2012,35.05377,-80.815258,Sandwich Place,mI1Y9aKvDC12Z9imospeuw,Subway,19:06:20,20121018
20236,2323,2323,Independent,4c87cd6413e3b1f71330d446,136377,Thu Oct 18 19:16:55 +0000 2012,35.063634,-80.774239,Bank,8-Ht3meyFzpGqJ0j2x-8Wg,Bb&t,19:16:55,20121018
1645,68,3210,Combined,4b0bde44f964a520453423e3,136377,Thu Oct 18 22:34:47 +0000 2012,35.082128999999995,-80.876713,Mall,bm5xwrV3cd7a0T0dYZ3c6A,Carolina Place Mall,22:34:47,20121018
9845,639,3304,Combined,4b15d381f964a520c2b423e3,136377,Fri Oct 19 13:59:34 +0000 2012,35.059779,-80.81343000000003,Fast Food Restaurant,UNYRVLwSAasKUbehp4X_fw,Chick-fil-A,13:59:34,20121019
18554,1847,1847,Independent,504e158fe4b0f7c8cfd65425,136377,Fri Oct 19 15:23:07 +0000 2012,35.053712,-80.811861,Pizza Place,lPZ6RQ_jj9xlhvLEB3c4Wg,Hawthornes New York Pizza & Bar,15:23:07,20121019
18558,1847,1847,Independent,504e158fe4b0f7c8cfd65425,136377,Mon Oct 22 14:55:55 +0000 2012,35.053712,-80.811861,Pizza Place,lPZ6RQ_jj9xlhvLEB3c4Wg,Hawthornes New York Pizza & Bar,14:55:55,20121022
15370,1199,3216,Combined,4b0d722ff964a520824823e3,136377,Tue Oct 23 14:48:09 +0000 2012,35.12812,-80.702973,Coffee Shop,r6L25KuFpi8-1TQ7sDpkGg,Starbucks,14:48:09,20121023
7264,450,450,Independent,4b16df62f964a520c1be23e3,136377,Tue Oct 23 17:17:38 +0000 2012,35.122683,-80.706614,Department Store,whR3bOtam3uW4l6Q3YezXg,Target,17:17:38,20121023
7337,458,458,Independent,4b5284a6f964a520c38027e3,136377,Wed Oct 24 05:31:13 +0000 2012,35.053823,-80.81219,Tapas Restaurant,wc2u2JM4Fx2smNwuIYxDzg,Cosmos Cafe,05:31:13,20121024
18555,1847,1847,Independent,504e158fe4b0f7c8cfd65425,136377,Wed Oct 24 17:06:49 +0000 2012,35.053712,-80.811861,Pizza Place,lPZ6RQ_jj9xlhvLEB3c4Wg,Hawthornes New York Pizza & Bar,17:06:49,20121024
8691,544,3402,Combined,4b06d174f964a520caf022e3,136377,Thu Oct 25 18:11:18 +0000 2012,35.138954,-80.731916,Department Store,ZN0pEe3bF8pdmR8EJOiUmw,Walmart Supercenter,18:11:18,20121025
14967,1154,3106,Combined,4b1a8e4af964a5203aec23e3,136377,Fri Oct 26 13:22:16 +0000 2012,35.129596,-80.700417,Clothing Store,jYeEes5wdB2gnGdJomCMkg,Men's Wearhouse,13:22:16,20121026
18551,1847,1847,Independent,504e158fe4b0f7c8cfd65425,136377,Tue Oct 30 20:37:38 +0000 2012,35.053712,-80.811861,Pizza Place,lPZ6RQ_jj9xlhvLEB3c4Wg,Hawthornes New York Pizza & Bar,20:37:38,20121030
7335,458,458,Independent,4b5284a6f964a520c38027e3,136377,Wed Oct 31 03:54:15 +0000 2012,35.053823,-80.81219,Tapas Restaurant,wc2u2JM4Fx2smNwuIYxDzg,Cosmos Cafe,03:54:15,20121031
8689,544,3402,Combined,4b06d174f964a520caf022e3,136377,Thu Nov 01 17:18:15 +0000 2012,35.138954,-80.731916,Department Store,ZN0pEe3bF8pdmR8EJOiUmw,Walmart Supercenter,17:18:15,20121101
4316,236,3304,Combined,4b7213e9f964a520856d2de3,136377,Fri Nov 02 04:50:56 +0000 2012,35.060183,-80.814975,Miscellaneous Shop,xmbedl3jKZmoGldQmWnmfA,Harris Teeter,04:50:56,20121102
9846,639,3304,Combined,4b15d381f964a520c2b423e3,136377,Mon Nov 05 14:58:38 +0000 2012,35.059779,-80.81343000000003,Fast Food Restaurant,UNYRVLwSAasKUbehp4X_fw,Chick-fil-A,14:58:38,20121105
7536,467,467,Independent,4b247d6df964a520126824e3,136377,Mon Nov 12 04:57:01 +0000 2012,35.233562,-80.87903,Gay Bar,Y1kXjWwEhQvtk6e7tXiXXg,Scorpio,04:57:01,20121112
11676,813,813,Independent,4b75de64f964a520c52a2ee3,136377,Mon Nov 12 22:16:59 +0000 2012,35.172569,-80.70869300000003,Chinese Restaurant,YaGkCO51sV6MLavJ3XUmWw,China Fun,22:16:59,20121112
18556,1847,1847,Independent,504e158fe4b0f7c8cfd65425,136377,Fri Nov 16 19:25:18 +0000 2012,35.053712,-80.811861,Pizza Place,lPZ6RQ_jj9xlhvLEB3c4Wg,Hawthornes New York Pizza & Bar,19:25:18,20121116
7336,458,458,Independent,4b5284a6f964a520c38027e3,136377,Sat Nov 17 03:56:46 +0000 2012,35.053823,-80.81219,Tapas Restaurant,wc2u2JM4Fx2smNwuIYxDzg,Cosmos Cafe,03:56:46,20121117
14600,1107,1107,Independent,4bfaad625efe2d7f4bf36d34,136377,Sat Nov 17 07:06:12 +0000 2012,35.140845,-80.73552099999998,Burger Joint,BXPEMIFl4iixdvIJW8Fkmg,Cook Out,07:06:12,20121117
18557,1847,1847,Independent,504e158fe4b0f7c8cfd65425,136377,Tue Nov 20 22:42:42 +0000 2012,35.053712,-80.811861,Pizza Place,lPZ6RQ_jj9xlhvLEB3c4Wg,Hawthornes New York Pizza & Bar,22:42:42,20121120
7261,450,450,Independent,4b16df62f964a520c1be23e3,136377,Fri Nov 23 03:42:53 +0000 2012,35.122683,-80.706614,Department Store,whR3bOtam3uW4l6Q3YezXg,Target,03:42:53,20121123
14965,1154,3106,Combined,4b1a8e4af964a5203aec23e3,136377,Fri Nov 23 04:47:42 +0000 2012,35.129596,-80.700417,Clothing Store,jYeEes5wdB2gnGdJomCMkg,Men's Wearhouse,04:47:42,20121123
18552,1847,1847,Independent,504e158fe4b0f7c8cfd65425,136377,Fri Nov 23 15:44:01 +0000 2012,35.053712,-80.811861,Pizza Place,lPZ6RQ_jj9xlhvLEB3c4Wg,Hawthornes New York Pizza & Bar,15:44:01,20121123
18553,1847,1847,Independent,504e158fe4b0f7c8cfd65425,136377,Sat Nov 24 15:52:04 +0000 2012,35.053712,-80.811861,Pizza Place,lPZ6RQ_jj9xlhvLEB3c4Wg,Hawthornes New York Pizza & Bar,15:52:04,20121124
18549,1847,1847,Independent,504e158fe4b0f7c8cfd65425,136377,Mon Nov 26 00:31:34 +0000 2012,35.053712,-80.811861,Pizza Place,lPZ6RQ_jj9xlhvLEB3c4Wg,Hawthornes New York Pizza & Bar,00:31:34,20121126
15088,1158,3500,Combined,4b4d1a4bf964a52005cb26e3,136377,Mon Nov 26 03:53:11 +0000 2012,35.136415,-80.71381,Fast Food Restaurant,nbWhNr0CRep4tt9FFZ7s8A,McDonald's,03:53:11,20121126
1644,68,3210,Combined,4b0bde44f964a520453423e3,136377,Tue Nov 27 19:53:01 +0000 2012,35.082128999999995,-80.876713,Mall,bm5xwrV3cd7a0T0dYZ3c6A,Carolina Place Mall,19:53:01,20121127
18550,1847,1847,Independent,504e158fe4b0f7c8cfd65425,136377,Wed Nov 28 23:00:09 +0000 2012,35.053712,-80.811861,Pizza Place,lPZ6RQ_jj9xlhvLEB3c4Wg,Hawthornes New York Pizza & Bar,23:00:09,20121128
7338,458,458,Independent,4b5284a6f964a520c38027e3,136377,Sat Dec 01 05:23:29 +0000 2012,35.053823,-80.81219,Tapas Restaurant,wc2u2JM4Fx2smNwuIYxDzg,Cosmos Cafe,05:23:29,20121201
17739,1621,3211,Combined,4b131270f964a520bb9323e3,136377,Wed Dec 19 22:53:34 +0000 2012,35.085577,-80.847188,Chinese Restaurant,n_rEQNgsCOLNfMzGqFhn1g,Great Wall Of China South,22:53:34,20121219
5333,322,3112,Combined,4ce87c38d99f721e5cf5b073,136377,Fri Dec 28 20:32:01 +0000 2012,35.152667,-80.828228,Sushi Restaurant,RAh9WCQAuocM7hYM5_6tnw,The Cowfish Sushi Burger Bar,20:32:01,20121228
15455,1212,3306,Combined,4b7edfbbf964a520e90530e3,136377,Fri Dec 28 20:56:05 +0000 2012,35.152161,-80.831051,Lingerie Store,Qn-KqTAZmnBElbH-znjI5Q,Victoria's Secret,20:56:05,20121228
7919,494,3123,Combined,4e77c37ab993adb6bd7e6f46,136377,Tue Aug 14 20:10:09 +0000 2012,35.225358,-80.843085,Sports Bar,UzsXZoePcmt6RWo00qNNAw,Carolina Ale House,20:10:09,2012814
20243,2329,2329,Independent,4bf095f621072d7f0d2d208b,136377,Tue Aug 14 21:28:50 +0000 2012,35.189392,-80.77289300000002,Drugstore / Pharmacy,IPE7VE27iPMChqhhCSDeEw,CVS Pharmacy,21:28:50,2012814
13390,963,963,Independent,4b0d9ebdf964a5206d4c23e3,136377,Thu Aug 16 17:40:44 +0000 2012,35.210012,-80.835803,Italian Restaurant,jcasci3gjbsSuTEVzvDQKg,Mama Ricotta's,17:40:44,2012816
6154,379,3501,Combined,4b2cf641f964a5205ecb24e3,136377,Fri Aug 17 00:42:21 +0000 2012,35.098809,-80.781097,Fast Food Restaurant,9od7WQ6N7xwpUnGWu7J01Q,Chick-fil-A,00:42:21,2012817
7262,450,450,Independent,4b16df62f964a520c1be23e3,136377,Sat Aug 18 16:21:58 +0000 2012,35.122683,-80.706614,Department Store,whR3bOtam3uW4l6Q3YezXg,Target,16:21:58,2012818
5461,331,3216,Combined,4b38f8c0f964a520515325e3,136377,Sat Aug 18 18:01:39 +0000 2012,35.129054,-80.703089,Sandwich Place,B6k7GdsOFhqMKVa7KGZidg,McAlister's Deli,18:01:39,2012818
18479,1826,1826,Independent,4c27b8d73492a593564eb628,136377,Sat Aug 18 19:04:16 +0000 2012,35.122225,-80.717239,Drugstore / Pharmacy,emulC2_KczGDYjI7TwGejg,CVS Pharmacy,19:04:16,2012818
7920,494,3123,Combined,4e77c37ab993adb6bd7e6f46,136377,Mon Aug 20 14:52:23 +0000 2012,35.225358,-80.843085,Sports Bar,UzsXZoePcmt6RWo00qNNAw,Carolina Ale House,14:52:23,2012820
8692,544,3402,Combined,4b06d174f964a520caf022e3,136377,Wed Sep 05 20:23:46 +0000 2012,35.138954,-80.731916,Department Store,ZN0pEe3bF8pdmR8EJOiUmw,Walmart Supercenter,20:23:46,2012905
18520,1835,1835,Independent,4b5893e6f964a5202e5f28e3,136377,Sun Sep 16 03:49:27 +0000 2012,35.116552,-80.719376,Bar,BNtQD_aXWOA_Ip99grNMLw,Beantown Tavern,03:49:27,2012916
4410,242,242,Independent,4b17ff0df964a5201ccb23e3,136377,Mon Jan 07 22:01:35 +0000 2013,35.152745,-80.82510699999997,Grocery Store,MTaUKiq8TgQ5SD0RrQQtJA,Harris Teeter,22:01:35,2013107
16723,1432,1432,Independent,4b0d6f78f964a5203f4823e3,136377,Fri Jan 25 18:51:21 +0000 2013,35.173232,-80.709024,Grocery Store,FXVlOog7GLeagaBggnKvOw,Harris Teeter,18:51:21,2013125
20242,2328,2328,Independent,4c1eba358b3aa593b4939c5f,136377,Fri Feb 01 21:10:17 +0000 2013,35.18776,-80.688283,Fast Food Restaurant,XCup-bRuy_7c8JqM2Ryl_g,Arby's,21:10:17,2013201
8690,544,3402,Combined,4b06d174f964a520caf022e3,136377,Mon Feb 04 19:11:30 +0000 2013,35.138954,-80.731916,Department Store,ZN0pEe3bF8pdmR8EJOiUmw,Walmart Supercenter,19:11:30,2013204
18521,1835,1835,Independent,4b5893e6f964a5202e5f28e3,136377,Sat Feb 16 04:48:38 +0000 2013,35.116552,-80.719376,Bar,BNtQD_aXWOA_Ip99grNMLw,Beantown Tavern,04:48:38,2013216
11594,804,804,Independent,4c73bc45d944224b31fa0f29,136377,Sat Feb 16 17:45:15 +0000 2013,35.235769,-80.73723000000003,Grocery Store,hZEGMfI6qhQoftn_VHnPvw,Compare Foods,17:45:15,2013216
15388,1200,1200,Independent,4b3699bbf964a520d73825e3,136377,Tue Feb 19 02:16:07 +0000 2013,35.147107,-80.725651,American Restaurant,PTY4VZixWNcszvKlMVw9YQ,Chili's,02:16:07,2013219
15087,1158,3500,Combined,4b4d1a4bf964a52005cb26e3,136377,Sat Mar 30 13:42:24 +0000 2013,35.136415,-80.71381,Fast Food Restaurant,nbWhNr0CRep4tt9FFZ7s8A,McDonald's,13:42:24,2013330
20238,2325,3217,Combined,4c0162d40bce20a1a2a4f6c6,136377,Sat Mar 30 22:09:50 +0000 2013,35.126696,-80.702516,Electronics Store,krINmdjdkzCRogtCmwQggg,Verizon,22:09:50,2013330
7263,450,450,Independent,4b16df62f964a520c1be23e3,136377,Sat Apr 06 13:18:36 +0000 2013,35.122683,-80.706614,Department Store,whR3bOtam3uW4l6Q3YezXg,Target,13:18:36,2013406
20239,2325,3217,Combined,4c0162d40bce20a1a2a4f6c6,136377,Sat Apr 06 14:38:09 +0000 2013,35.126696,-80.702516,Electronics Store,krINmdjdkzCRogtCmwQggg,Verizon,14:38:09,2013406
7339,458,458,Independent,4b5284a6f964a520c38027e3,136377,Sun Apr 07 04:56:54 +0000 2013,35.053823,-80.81219,Tapas Restaurant,wc2u2JM4Fx2smNwuIYxDzg,Cosmos Cafe,04:56:54,2013407
20240,2326,2326,Independent,4d3af6e0687ca35d6bf18ec4,136377,Tue Apr 09 21:50:22 +0000 2013,35.053557,-80.812451,Salon / Barbershop,7z9UqeZSLDsxs5uAdQnP4g,Salon M2,21:50:22,2013409
19082,1976,3402,Combined,4e9c84c930f87c966d156aab,136377,Fri Apr 12 16:56:18 +0000 2013,35.137496,-80.733977,Food & Drink Shop,Uk4JwxmREGgC7ofIW2fhuA,Subway,16:56:18,2013412
20237,2324,2324,Independent,4bc3287974a9a593a51cd4f6,136377,Fri Apr 12 22:24:09 +0000 2013,35.137023,-80.716144,Automotive Shop,ZEJSl57ylcxciwJDKcWqEg,NTB - National Tire & Battery,22:24:09,2013412
15411,1203,3402,Combined,4cb2368639458cfad69511a0,136377,Sun Apr 28 04:13:01 +0000 2013,35.140908,-80.73308399999998,Fast Food Restaurant,_JA3TLF5JJ95mthVwEdFuw,Steak ¡¯n Shake,04:13:01,2013428
19281,2024,2024,Independent,4b058642f964a520a05a22e3,136377,Fri May 03 17:04:05 +0000 2013,35.10555,-80.824871,Golf Course,Z-xtYm7j_X75Waa2Vqj5ig,Carmel Country Club,17:04:05,2013503
20235,2322,3221,Combined,512a8d0de4b0ef7aa3b996f6,136377,Fri May 03 18:00:10 +0000 2013,35.161403,-80.736494,Department Store,ejHkjQlXgY02q1V5X4hJhQ,Rugged Warehouse,18:00:10,2013503
20244,2330,2330,Independent,4d31e0458c42a1cd30ffe25d,136377,Fri May 17 18:09:23 +0000 2013,35.122961,-80.729641,Bakery,PopOwjy7LXKkGcYBJvhkAA,Tropical Bakery Cafe,18:09:23,2013517
