,Unnamed: 0,Location_id,POI_id,POI_Type,Org_id,User_id,TimeStamp,Zone,Latitude,Longitude,Category,yelp_id,name,stars,Time,Date,Local_sg_time,L2_id
1590,1590,509,509,Independent,4b0586e8f964a520787422e3,170719,Fri Apr 13 23:52:14 +0000 2012,-360,51.037878,-114.073691,Bar,6qmCO3di-FKWLdRn2LuF6g,Ship & Anchor Pub,4,23:52:14,2012413,13/04/2012 23:52,22
3634,3634,446,446,Independent,4f4d2b7ee4b081be1cf50c58,170719,Sun Apr 22 18:07:48 +0000 2012,-360,51.0309,-114.07152,Bakery,WVBunygqFNO6UeI6CUMwYw,La Boulangerie,4,18:07:48,2012422,22/04/2012 18:07,24
4506,4506,520,520,Independent,4f95a50fe4b01cffa33ffa09,170719,Fri Apr 27 19:34:32 +0000 2012,-360,51.037869,-114.078926,Burger Joint,ptuPjvMUY3SHeDo-DKlGUQ,Clive Burger,3.5,19:34:32,2012427,27/04/2012 19:34,44
5116,5116,494,494,Independent,4f0f40c7e4b08f669a311abb,170719,Thu May 03 19:30:00 +0000 2012,-360,51.037635,-114.06893,Bagel Shop,R0ss5X9nomQOr2fhSX2Dog,Great Canadian Bagel,4,19:30:00,2012503,03/05/2012 19:30,180
5142,5142,447,447,Independent,4b4252ccf964a52096d125e3,170719,Fri May 04 15:26:23 +0000 2012,-360,51.031312,-114.071288,Drugstore / Pharmacy,7XYMSdhtKlzRLXIlNVPiiA,Shoppers Drug Mart,4,15:26:23,2012504,04/05/2012 15:26,2
5143,5143,427,427,Independent,4b47a74af964a5201f3926e3,170719,Fri May 04 15:26:58 +0000 2012,-360,51.042654,-114.071494,Coffee Shop,uoEN0ubXMi4ZcnjNVUNunw,Tim Hortons,2,15:26:58,2012504,04/05/2012 15:26,1
5154,5154,487,487,Independent,4fa43992e4b038e6a17e070f,170719,Fri May 04 20:19:41 +0000 2012,-360,51.040271,-114.071517,Spa / Massage,RHY_M-8_S-2LDoy-D60j_w,Aura Spa,4.5,20:19:41,2012504,04/05/2012 20:19,19
5227,5227,428,428,Independent,4eb2e897a17cb24602b3cb77,170719,Mon May 07 15:28:37 +0000 2012,-360,51.042932,-114.072011,Coffee Shop,uoEN0ubXMi4ZcnjNVUNunw,Tim Hortons,2,15:28:37,2012507,07/05/2012 15:28,1
5231,5231,484,484,Independent,4b678ceef964a520dd542be3,170719,Mon May 07 17:30:41 +0000 2012,-360,51.041124,-114.070058,Park,L0zEAgye4iKjPLe5Id3D3w,Central Memorial Park,4.5,17:30:41,2012507,07/05/2012 17:30,85
5242,5242,427,427,Independent,4b47a74af964a5201f3926e3,170719,Tue May 08 16:26:26 +0000 2012,-360,51.042654,-114.071494,Coffee Shop,uoEN0ubXMi4ZcnjNVUNunw,Tim Hortons,2,16:26:26,2012508,08/05/2012 16:26,1
5232,5232,484,484,Independent,4b678ceef964a520dd542be3,170719,Tue May 08 17:46:22 +0000 2012,-360,51.041124,-114.070058,Park,L0zEAgye4iKjPLe5Id3D3w,Central Memorial Park,4.5,17:46:22,2012508,08/05/2012 17:46,85
5228,5228,428,428,Independent,4eb2e897a17cb24602b3cb77,170719,Wed May 09 17:22:00 +0000 2012,-360,51.042932,-114.072011,Coffee Shop,uoEN0ubXMi4ZcnjNVUNunw,Tim Hortons,2,17:22:00,2012509,09/05/2012 17:22,1
5321,5321,509,509,Independent,4b0586e8f964a520787422e3,170719,Thu May 10 01:03:19 +0000 2012,-360,51.037878,-114.073691,Bar,6qmCO3di-FKWLdRn2LuF6g,Ship & Anchor Pub,4,01:03:19,2012510,10/05/2012 01:03,22
5478,5478,484,484,Independent,4b678ceef964a520dd542be3,170719,Mon May 14 18:05:44 +0000 2012,-360,51.041124,-114.070058,Park,L0zEAgye4iKjPLe5Id3D3w,Central Memorial Park,4.5,18:05:44,2012514,14/05/2012 18:05,85
5499,5499,428,428,Independent,4eb2e897a17cb24602b3cb77,170719,Tue May 15 16:06:34 +0000 2012,-360,51.042932,-114.072011,Coffee Shop,uoEN0ubXMi4ZcnjNVUNunw,Tim Hortons,2,16:06:34,2012515,15/05/2012 16:06,1
5479,5479,484,484,Independent,4b678ceef964a520dd542be3,170719,Tue May 15 23:41:00 +0000 2012,-360,51.041124,-114.070058,Park,L0zEAgye4iKjPLe5Id3D3w,Central Memorial Park,4.5,23:41:00,2012515,15/05/2012 23:41,85
5517,5517,484,484,Independent,4b678ceef964a520dd542be3,170719,Wed May 16 19:00:57 +0000 2012,-360,51.041124,-114.070058,Park,L0zEAgye4iKjPLe5Id3D3w,Central Memorial Park,4.5,19:00:57,2012516,16/05/2012 19:00,85
5520,5520,486,486,Independent,4c6c317523c1a1cd50e118cf,170719,Wed May 16 20:06:08 +0000 2012,-360,51.040405,-114.071442,Middle Eastern Restaurant,grWkiJvkvKWBwPXikN-LgQ,Pho Daddy,4,20:06:08,2012516,16/05/2012 20:06,133
5528,5528,488,488,Independent,4e2754cad4c0e361d9d334c5,170719,Wed May 16 22:12:52 +0000 2012,-360,51.040532,-114.071368,Playground,DwL_H7xiqxB96q7-vifC2g,Mountain Park Property Management,1.5,22:12:52,2012516,16/05/2012 22:12,183
5521,5521,486,486,Independent,4c6c317523c1a1cd50e118cf,170719,Thu May 17 20:45:27 +0000 2012,-360,51.040405,-114.071442,Middle Eastern Restaurant,grWkiJvkvKWBwPXikN-LgQ,Pho Daddy,4,20:45:27,2012517,17/05/2012 20:45,133
5560,5560,1245,1245,Independent,4b0586eef964a520787622e3,170719,Thu May 17 20:57:02 +0000 2012,-360,51.046443,-114.072439,Department Store,Q5CcN0fti3EM9IW6le_ACA,Holt Renfrew,3,20:57:02,2012517,17/05/2012 20:57,3
5518,5518,484,484,Independent,4b678ceef964a520dd542be3,170719,Fri May 18 21:08:15 +0000 2012,-360,51.041124,-114.070058,Park,L0zEAgye4iKjPLe5Id3D3w,Central Memorial Park,4.5,21:08:15,2012518,18/05/2012 21:08,85
318,318,561,561,Independent,4b476c10f964a5208a3126e3,170719,Tue May 29 04:07:33 +0000 2012,-360,51.042365,-114.080572,Grocery Store,ndNFN1w2P0WxqFk9Ug8X8g,Safeway,3,04:07:33,2012529,29/05/2012 04:07,0
363,363,428,428,Independent,4eb2e897a17cb24602b3cb77,170719,Thu May 31 15:44:47 +0000 2012,-360,51.042932,-114.072011,Coffee Shop,uoEN0ubXMi4ZcnjNVUNunw,Tim Hortons,2,15:44:47,2012531,31/05/2012 15:44,1
371,371,484,484,Independent,4b678ceef964a520dd542be3,170719,Thu May 31 22:20:02 +0000 2012,-360,51.041124,-114.070058,Park,L0zEAgye4iKjPLe5Id3D3w,Central Memorial Park,4.5,22:20:02,2012531,31/05/2012 22:20,85
482,482,484,484,Independent,4b678ceef964a520dd542be3,170719,Wed Jun 06 20:27:15 +0000 2012,-360,51.041124,-114.070058,Park,L0zEAgye4iKjPLe5Id3D3w,Central Memorial Park,4.5,20:27:15,2012606,06/06/2012 20:27,85
491,491,428,428,Independent,4eb2e897a17cb24602b3cb77,170719,Thu Jun 07 00:32:48 +0000 2012,-360,51.042932,-114.072011,Coffee Shop,uoEN0ubXMi4ZcnjNVUNunw,Tim Hortons,2,00:32:48,2012607,07/06/2012 00:32,1
503,503,420,420,Independent,4b0586e9f964a520bd7422e3,170719,Thu Jun 07 05:02:07 +0000 2012,-360,51.043269,-114.067097,Nightclub,wu256I0po1q-uWibLyMpPg,The Hifi Club,3.5,05:02:07,2012607,07/06/2012 05:02,17
697,697,428,428,Independent,4eb2e897a17cb24602b3cb77,170719,Wed Jun 13 16:56:35 +0000 2012,-360,51.042932,-114.072011,Coffee Shop,uoEN0ubXMi4ZcnjNVUNunw,Tim Hortons,2,16:56:35,2012613,13/06/2012 16:56,1
797,797,428,428,Independent,4eb2e897a17cb24602b3cb77,170719,Mon Jun 18 17:24:33 +0000 2012,-360,51.042932,-114.072011,Coffee Shop,uoEN0ubXMi4ZcnjNVUNunw,Tim Hortons,2,17:24:33,2012618,18/06/2012 17:24,1
809,809,448,448,Independent,4b3a4ff4f964a5205e6425e3,170719,Wed Jun 20 23:18:10 +0000 2012,-360,51.031417,-114.071653,American Restaurant,hjBVqvMoffXYxcNj_stq4A,Earls Kitchen + Bar,3.5,23:18:10,2012620,20/06/2012 23:18,34
798,798,428,428,Independent,4eb2e897a17cb24602b3cb77,170719,Tue Jun 26 15:53:27 +0000 2012,-360,51.042932,-114.072011,Coffee Shop,uoEN0ubXMi4ZcnjNVUNunw,Tim Hortons,2,15:53:27,2012626,26/06/2012 15:53,1
1024,1024,1226,2104,Combined,4b04ea4df964a520df5622e3,170719,Sat Jul 07 01:51:36 +0000 2012,-360,51.045662,-114.063549,Pub,BZbWTclsf2g3awrH35P2xA,Bear & Kilt Freehouse,4,01:51:36,2012707,07/07/2012 01:51,16
1011,1011,510,510,Independent,4fb6c000e4b03751700867e9,170719,Sat Jul 07 06:03:44 +0000 2012,-360,51.037971,-114.074166,Bar,SycRVheLdFcK-2jt8j5d4Q,National on 17th,3.5,06:03:44,2012707,07/07/2012 06:03,22
1047,1047,446,446,Independent,4f4d2b7ee4b081be1cf50c58,170719,Sun Jul 08 19:35:46 +0000 2012,-360,51.0309,-114.07152,Bakery,WVBunygqFNO6UeI6CUMwYw,La Boulangerie,4,19:35:46,2012708,08/07/2012 19:35,24
1075,1075,466,466,Independent,4c1be590b306c928fcf862b7,170719,Sun Jul 08 19:36:12 +0000 2012,-360,51.034347,-114.071576,Juice Bar,IS-2Eil4hmJp3tCP38f-KA,Jugo Juice,3,19:36:12,2012708,08/07/2012 19:36,18
1200,1200,443,443,Independent,4b0e001ef964a520b75323e3,170719,Fri Jul 13 18:45:22 +0000 2012,-360,51.030302,-114.072504,Grocery Store,BQnk3CdxYA9vpiRfFFtp1A,Safeway Mission,3.5,18:45:22,2012713,13/07/2012 18:45,0
1202,1202,466,466,Independent,4c1be590b306c928fcf862b7,170719,Fri Jul 13 19:21:42 +0000 2012,-360,51.034347,-114.071576,Juice Bar,IS-2Eil4hmJp3tCP38f-KA,Jugo Juice,3,19:21:42,2012713,13/07/2012 19:21,18
1266,1266,457,457,Independent,4b0336a9f964a520954d22e3,170719,Thu Jul 19 00:45:07 +0000 2012,-360,51.032809,-114.071347,Coffee Shop,fbfJi9uj86621DntGpIa9w,The Purple Perk,3,00:45:07,2012719,19/07/2012 00:45,1
1423,1423,489,489,Independent,4b326e07f964a520860b25e3,170719,Fri Aug 10 15:23:06 +0000 2012,-360,51.040815,-114.071652,Coffee Shop,0YdMshGqe6jwScBeeAGhSQ,Good Earth Cafe,3.5,15:23:06,2012810,10/08/2012 15:23,1
1438,1438,948,948,Independent,4b9a9fdaf964a52063c735e3,170719,Sat Aug 11 04:23:22 +0000 2012,-360,51.063299,-114.090099,Bar,HvEf99qoDRPnyxFdGzbb6A,The Gateway,3.5,04:23:22,2012811,11/08/2012 04:23,22
1481,1481,428,428,Independent,4eb2e897a17cb24602b3cb77,170719,Mon Aug 13 16:12:14 +0000 2012,-360,51.042932,-114.072011,Coffee Shop,uoEN0ubXMi4ZcnjNVUNunw,Tim Hortons,2,16:12:14,2012813,13/08/2012 16:12,1
1502,1502,486,486,Independent,4c6c317523c1a1cd50e118cf,170719,Tue Aug 14 19:09:09 +0000 2012,-360,51.040405,-114.071442,Middle Eastern Restaurant,grWkiJvkvKWBwPXikN-LgQ,Pho Daddy,4,19:09:09,2012814,14/08/2012 19:09,133
1482,1482,428,428,Independent,4eb2e897a17cb24602b3cb77,170719,Fri Aug 17 16:51:18 +0000 2012,-360,51.042932,-114.072011,Coffee Shop,uoEN0ubXMi4ZcnjNVUNunw,Tim Hortons,2,16:51:18,2012817,17/08/2012 16:51,1
3075,3075,821,821,Independent,4e4a98cb62847afcaf180933,170719,Fri Jan 18 18:41:51 +0000 2013,-420,51.053278,-114.044797,Diner,7DjrTaEIa-7x3o-Trp2Htw,Blue Star Diner,4.5,18:41:51,2013118,18/01/2013 18:41,59
1541,1541,652,2101,Combined,4b48e2b9f964a520ba5b26e3,172591,Thu Apr 12 09:44:24 +0000 2012,-360,51.141588,-114.068418,Coffee Shop,I1o264uHDv4OhYH2ZhS_bQ,Tim Hortons,2.5,09:44:24,2012412,12/04/2012 09:44,1
1598,1598,1132,1132,Independent,4b0586ecf964a520d97522e3,172591,Sat Apr 14 01:26:53 +0000 2012,-360,51.045406,-114.059432,Concert Hall,6ars_4bkkFdDnfgn0pMjlQ,Arts Commons,5,01:26:53,2012414,14/04/2012 01:26,33
3610,3610,1133,1133,Independent,4b0586ecf964a520d87522e3,172591,Sun Apr 22 01:51:34 +0000 2012,-360,51.044682,-114.058792,Theater,VxhP5fA7QT17BCaGfrQsVw,Max Bell Theatre,4,01:51:34,2012422,22/04/2012 01:51,145
330,330,1105,1105,Independent,4b0c29c4f964a520213823e3,172591,Fri Jun 01 12:25:35 +0000 2012,-360,51.04888,-114.080959,Coffee Shop,Tt7syUJHEuONVjczXnkEuQ,Tastebuds & Co Cafe,4,12:25:35,2012601,01/06/2012 12:25,1
557,557,648,2203,Combined,4b0586edf964a520e97522e3,172591,Sat Jun 09 00:31:29 +0000 2012,-360,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,Landmark Cinemas,4,00:31:29,2012609,09/06/2012 00:31,38
670,670,1101,1101,Independent,4b1eb46ef964a520281e24e3,172591,Tue Jun 12 10:25:52 +0000 2012,-360,51.047388,-114.08086,Coffee Shop,j2Ig_jtAflSrJCZwTFU62g,Tim Hortons,4,10:25:52,2012612,12/06/2012 10:25,1
879,879,624,624,Independent,4d8fc084788c548117b856fd,172591,Mon Jul 02 11:56:11 +0000 2012,-360,51.163693,-114.12647,Pizza Place,xomRWgUrcq2ESC6oBwrfbA,Boston Pizza,2.5,11:56:11,2012702,02/07/2012 11:56,29
880,880,624,624,Independent,4d8fc084788c548117b856fd,172591,Tue Jul 03 09:11:45 +0000 2012,-360,51.163693,-114.12647,Pizza Place,xomRWgUrcq2ESC6oBwrfbA,Boston Pizza,2.5,09:11:45,2012703,03/07/2012 09:11,29
914,914,575,575,Independent,4b07339bf964a52084f922e3,172591,Tue Jul 03 11:39:59 +0000 2012,-360,51.038972,-114.081623,Drugstore / Pharmacy,SNIZNWdq6plErnwu8g9Agw,London Drugs,4.5,11:39:59,2012703,03/07/2012 11:39,2
919,919,566,566,Independent,4dc800961f6ef43b8a524444,172591,Tue Jul 03 11:43:07 +0000 2012,-360,51.04148,-114.081658,Coffee Shop,V164Jxt-eth9qhSFchrpzg,Good Earth Coffeehouse - CBE,4,11:43:07,2012703,03/07/2012 11:43,1
916,916,575,575,Independent,4b07339bf964a52084f922e3,172591,Wed Jul 04 12:28:45 +0000 2012,-360,51.038972,-114.081623,Drugstore / Pharmacy,SNIZNWdq6plErnwu8g9Agw,London Drugs,4.5,12:28:45,2012704,04/07/2012 12:28,2
1176,1176,978,978,Independent,4b0586ecf964a520da7522e3,172591,Thu Jul 12 23:53:56 +0000 2012,-360,51.070257,-114.120054,Football Stadium,QR3I5iq-Key06dO1w6rZdg,McMahon Stadium,3,23:53:56,2012712,12/07/2012 23:53,127
1815,1815,1217,1217,Independent,4b0586edf964a520ec7522e3,172591,Sun Sep 16 01:32:21 +0000 2012,-360,51.044604,-114.062672,Performing Arts Venue,AatZaURSUFM48EdnVpRuwQ,Lunchbox Theatre,5,01:32:21,2012916,16/09/2012 01:32,84
2021,2021,1105,1105,Independent,4b0c29c4f964a520213823e3,172591,Fri Nov 02 12:25:03 +0000 2012,-360,51.04888,-114.080959,Coffee Shop,Tt7syUJHEuONVjczXnkEuQ,Tastebuds & Co Cafe,4,12:25:03,20121102,02/11/2012 12:25,1
2038,2038,978,978,Independent,4b0586ecf964a520da7522e3,172591,Tue Nov 06 00:48:46 +0000 2012,-420,51.070257,-114.120054,Football Stadium,QR3I5iq-Key06dO1w6rZdg,McMahon Stadium,3,00:48:46,20121106,06/11/2012 00:48,127
2039,2039,978,978,Independent,4b0586ecf964a520da7522e3,172591,Sun Nov 11 14:03:44 +0000 2012,-420,51.070257,-114.120054,Football Stadium,QR3I5iq-Key06dO1w6rZdg,McMahon Stadium,3,14:03:44,20121111,11/11/2012 14:03,127
2040,2040,978,978,Independent,4b0586ecf964a520da7522e3,172591,Sun Nov 11 23:04:58 +0000 2012,-420,51.070257,-114.120054,Football Stadium,QR3I5iq-Key06dO1w6rZdg,McMahon Stadium,3,23:04:58,20121111,11/11/2012 23:04,127
2093,2093,1101,1101,Independent,4b1eb46ef964a520281e24e3,172591,Mon Nov 12 15:00:10 +0000 2012,-420,51.047388,-114.08086,Coffee Shop,j2Ig_jtAflSrJCZwTFU62g,Tim Hortons,4,15:00:10,20121112,12/11/2012 15:00,1
2183,2183,961,961,Independent,4b58e7b8f964a5200c7228e3,172591,Tue Nov 20 12:02:04 +0000 2012,-420,51.052105,-114.094391,American Restaurant,qms46yf3ZJmfZ1ixGoiOCg,Chicken-On-The-Way,3.5,12:02:04,20121120,20/11/2012 12:02,34
2216,2216,978,978,Independent,4b0586ecf964a520da7522e3,172591,Thu Nov 22 10:00:58 +0000 2012,-420,51.070257,-114.120054,Football Stadium,QR3I5iq-Key06dO1w6rZdg,McMahon Stadium,3,10:00:58,20121122,22/11/2012 10:00,127
2217,2217,978,978,Independent,4b0586ecf964a520da7522e3,172591,Sun Nov 25 13:02:59 +0000 2012,-420,51.070257,-114.120054,Football Stadium,QR3I5iq-Key06dO1w6rZdg,McMahon Stadium,3,13:02:59,20121125,25/11/2012 13:02,127
2310,2310,978,978,Independent,4b0586ecf964a520da7522e3,172591,Tue Nov 27 10:12:49 +0000 2012,-420,51.070257,-114.120054,Football Stadium,QR3I5iq-Key06dO1w6rZdg,McMahon Stadium,3,10:12:49,20121127,27/11/2012 10:12,127
2765,2765,1119,1119,Independent,4b0586e9f964a520a87422e3,172591,Wed Dec 19 16:16:30 +0000 2012,-420,51.04791,-114.074113,Coffee Shop,jID0jNiO73hbwPTNVBRpDQ,Mojomonk Coffee House,3,16:16:30,20121219,19/12/2012 16:16,1
2792,2792,1105,1105,Independent,4b0c29c4f964a520213823e3,172591,Fri Dec 21 13:13:00 +0000 2012,-420,51.04888,-114.080959,Coffee Shop,Tt7syUJHEuONVjczXnkEuQ,Tastebuds & Co Cafe,4,13:13:00,20121221,21/12/2012 13:13,1
2808,2808,631,631,Independent,4b0586f0f964a520127722e3,172591,Sat Dec 22 16:21:59 +0000 2012,-420,51.159565,-114.06714,Gym,rM0Z-G5WuJ-8bGK7PtRkzQ,Vivo,3,16:21:59,20121222,22/12/2012 16:21,43
3027,3027,405,405,Independent,4b15508cf964a520c3b023e3,172591,Sun Jan 13 04:26:47 +0000 2013,-420,51.037535,-114.051733,Stadium,fAczVm0LU-mmIPRz1VIIYA,Scotiabank Saddledome,3.5,04:26:47,2013113,13/01/2013 04:26,55
3077,3077,648,2203,Combined,4b0586edf964a520e97522e3,172591,Fri Jan 18 20:39:18 +0000 2013,-420,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,Landmark Cinemas,4,20:39:18,2013118,18/01/2013 20:39,38
3098,3098,405,405,Independent,4b15508cf964a520c3b023e3,172591,Tue Jan 22 01:50:12 +0000 2013,-420,51.037535,-114.051733,Stadium,fAczVm0LU-mmIPRz1VIIYA,Scotiabank Saddledome,3.5,01:50:12,2013122,22/01/2013 01:50,55
3127,3127,1132,1132,Independent,4b0586ecf964a520d97522e3,172591,Sat Jan 26 02:25:45 +0000 2013,-420,51.045406,-114.059432,Concert Hall,6ars_4bkkFdDnfgn0pMjlQ,Arts Commons,5,02:25:45,2013126,26/01/2013 02:25,33
3140,3140,652,2101,Combined,4b48e2b9f964a520ba5b26e3,172591,Sat Jan 26 22:10:31 +0000 2013,-420,51.141588,-114.068418,Coffee Shop,I1o264uHDv4OhYH2ZhS_bQ,Tim Hortons,2.5,22:10:31,2013126,26/01/2013 22:10,1
3207,3207,405,405,Independent,4b15508cf964a520c3b023e3,172591,Sun Feb 03 02:45:58 +0000 2013,-420,51.037535,-114.051733,Stadium,fAczVm0LU-mmIPRz1VIIYA,Scotiabank Saddledome,3.5,02:45:58,2013203,03/02/2013 02:45,55
3245,3245,632,632,Independent,4b5f5e4ff964a5206db629e3,172591,Sun Feb 03 22:37:09 +0000 2013,-420,51.161653,-114.06864,Grocery Store,Lym87uviWo9ieODU0qB1Xg,Real Canadian Superstore,3,22:37:09,2013203,03/02/2013 22:37,0
3286,3286,405,405,Independent,4b15508cf964a520c3b023e3,172591,Tue Feb 12 01:25:25 +0000 2013,-420,51.037535,-114.051733,Stadium,fAczVm0LU-mmIPRz1VIIYA,Scotiabank Saddledome,3.5,01:25:25,2013212,12/02/2013 01:25,55
3287,3287,405,405,Independent,4b15508cf964a520c3b023e3,172591,Tue Feb 12 03:45:05 +0000 2013,-420,51.037535,-114.051733,Stadium,fAczVm0LU-mmIPRz1VIIYA,Scotiabank Saddledome,3.5,03:45:05,2013212,12/02/2013 03:45,55
3383,3383,405,405,Independent,4b15508cf964a520c3b023e3,172591,Sat Feb 16 01:46:06 +0000 2013,-420,51.037535,-114.051733,Stadium,fAczVm0LU-mmIPRz1VIIYA,Scotiabank Saddledome,3.5,01:46:06,2013216,16/02/2013 01:46,55
3465,3465,405,405,Independent,4b15508cf964a520c3b023e3,172591,Sun Feb 24 15:26:17 +0000 2013,-420,51.037535,-114.051733,Stadium,fAczVm0LU-mmIPRz1VIIYA,Scotiabank Saddledome,3.5,15:26:17,2013224,24/02/2013 15:26,55
3517,3517,652,2101,Combined,4b48e2b9f964a520ba5b26e3,172591,Mon Mar 04 13:22:26 +0000 2013,-420,51.141588,-114.068418,Coffee Shop,I1o264uHDv4OhYH2ZhS_bQ,Tim Hortons,2.5,13:22:26,2013304,04/03/2013 13:22,1
3518,3518,652,2101,Combined,4b48e2b9f964a520ba5b26e3,172591,Thu Mar 07 12:50:15 +0000 2013,-420,51.141588,-114.068418,Coffee Shop,I1o264uHDv4OhYH2ZhS_bQ,Tim Hortons,2.5,12:50:15,2013307,07/03/2013 12:50,1
3568,3568,805,805,Independent,4dc153b5d22da015334c7441,172591,Sat Mar 09 20:58:35 +0000 2013,-420,51.05371,-114.024996,Science Museum,SzufM2lzA6adxGN_dPdPdA,Telus Spark,3,20:58:35,2013309,09/03/2013 20:58,114
3805,3805,652,2101,Combined,4b48e2b9f964a520ba5b26e3,172591,Mon Mar 18 12:15:22 +0000 2013,-360,51.141588,-114.068418,Coffee Shop,I1o264uHDv4OhYH2ZhS_bQ,Tim Hortons,2.5,12:15:22,2013318,18/03/2013 12:15,1
4009,4009,652,2101,Combined,4b48e2b9f964a520ba5b26e3,172591,Fri Apr 05 12:01:29 +0000 2013,-360,51.141588,-114.068418,Coffee Shop,I1o264uHDv4OhYH2ZhS_bQ,Tim Hortons,2.5,12:01:29,2013405,05/04/2013 12:01,1
4104,4104,405,405,Independent,4b15508cf964a520c3b023e3,172591,Sat Apr 13 00:56:41 +0000 2013,-360,51.037535,-114.051733,Stadium,fAczVm0LU-mmIPRz1VIIYA,Scotiabank Saddledome,3.5,00:56:41,2013413,13/04/2013 00:56,55
4119,4119,1101,1101,Independent,4b1eb46ef964a520281e24e3,172591,Mon Apr 15 21:03:26 +0000 2013,-360,51.047388,-114.08086,Coffee Shop,j2Ig_jtAflSrJCZwTFU62g,Tim Hortons,4,21:03:26,2013415,15/04/2013 21:03,1
4874,4874,1105,1105,Independent,4b0c29c4f964a520213823e3,172591,Thu Jul 11 12:35:00 +0000 2013,-360,51.04888,-114.080959,Coffee Shop,Tt7syUJHEuONVjczXnkEuQ,Tastebuds & Co Cafe,4,12:35:00,2013711,11/07/2013 12:35,1
4929,4929,1105,1105,Independent,4b0c29c4f964a520213823e3,172591,Thu Jul 25 12:32:54 +0000 2013,-360,51.04888,-114.080959,Coffee Shop,Tt7syUJHEuONVjczXnkEuQ,Tastebuds & Co Cafe,4,12:32:54,2013725,25/07/2013 12:32,1
4959,4959,947,947,Independent,4c28cca6ed0ac9b6b1c160aa,172591,Mon Aug 05 00:40:06 +0000 2013,-360,51.062617,-114.09255,Concert Hall,cPRXswksG5uHCOrask1Y7Q,Southern Alberta Jubilee Auditorium,4,00:40:06,2013805,05/08/2013 00:40,33
4961,4961,655,655,Independent,51e0473f498ef0638f4d5e99,172591,Mon Aug 05 17:30:21 +0000 2013,-360,51.142831,-114.071202,Middle Eastern Restaurant,_KM5kIVknRvFSHxppDbi2A,Cafe 100 %,3.5,17:30:21,2013805,05/08/2013 17:30,133
4962,4962,768,768,Independent,4b0586e9f964a520cf7422e3,172591,Mon Aug 05 19:20:42 +0000 2013,-360,51.054884,-114.069929,Park,1ncSALzUfiq7SnscuSGncQ,Prince's Island Park,4.5,19:20:42,2013805,05/08/2013 19:20,85
4965,4965,1130,1130,Independent,4b0586e9f964a520c67422e3,172591,Mon Aug 05 20:24:43 +0000 2013,-360,51.045832,-114.059112,Plaza,5U1GkjH9wMlXoGk3y5nhAg,Olympic Plaza,4.5,20:24:43,2013805,05/08/2013 20:24,120
5067,5067,978,978,Independent,4b0586ecf964a520da7522e3,172591,Mon Sep 02 20:50:50 +0000 2013,-360,51.070257,-114.120054,Football Stadium,QR3I5iq-Key06dO1w6rZdg,McMahon Stadium,3,20:50:50,2013902,02/09/2013 20:50,127
20,20,770,770,Independent,4dcda14f22718eed7a23b018,174234,Tue Apr 03 22:30:15 +0000 2012,-360,51.058375,-114.069346,Skating Rink,LyMpee3zP1J8A5t0AM-IJQ,Calgary Curling Club,4,22:30:15,2012403,03/04/2012 22:30,7
48,48,1235,2102,Combined,4b9e7a75f964a5206de736e3,174234,Wed Apr 04 18:25:21 +0000 2012,-360,51.044793,-114.069183,Coffee Shop,4tYewpOSBPxiTjoFT54ZCw,Tim Hortons,3,18:25:21,2012404,04/04/2012 18:25,1
21,21,770,770,Independent,4dcda14f22718eed7a23b018,174234,Fri Apr 06 13:28:30 +0000 2012,-360,51.058375,-114.069346,Skating Rink,LyMpee3zP1J8A5t0AM-IJQ,Calgary Curling Club,4,13:28:30,2012406,06/04/2012 13:28,7
22,22,770,770,Independent,4dcda14f22718eed7a23b018,174234,Sat Apr 07 16:28:59 +0000 2012,-360,51.058375,-114.069346,Skating Rink,LyMpee3zP1J8A5t0AM-IJQ,Calgary Curling Club,4,16:28:59,2012407,07/04/2012 16:28,7
93,93,473,473,Independent,4b0586e6f964a520cc7322e3,174234,Sun Apr 08 03:52:52 +0000 2012,-360,51.041234,-114.064767,Hotel,TJ3MrS3I2IHhdQu2gxbmtg,Hotel Arts,3.5,03:52:52,2012408,08/04/2012 03:52,15
97,97,381,381,Independent,4b898464f964a520193e32e3,174234,Sun Apr 08 09:04:34 +0000 2012,-360,51.03014,-114.060616,Breakfast Spot,s0YfHJ9gEuDgbSKcL97aGg,Humpty's Family Restaurants,2.5,09:04:34,2012408,08/04/2012 09:04,36
148,148,561,561,Independent,4b476c10f964a5208a3126e3,174234,Tue Apr 10 22:29:13 +0000 2012,-360,51.042365,-114.080572,Grocery Store,ndNFN1w2P0WxqFk9Ug8X8g,Safeway,3,22:29:13,2012410,10/04/2012 22:29,0
1520,1520,315,315,Independent,4b50ac92f964a520c62c27e3,174234,Wed Apr 11 17:31:02 +0000 2012,-360,50.993306,-114.070747,BBQ Joint,63kxNq4fgwvuJnjIeayE8w,A Plus Buffet Sushi Bar,3,17:31:02,2012411,11/04/2012 17:31,14
1533,1533,544,544,Independent,4b0586e7f964a520ef7322e3,174234,Thu Apr 12 01:21:45 +0000 2012,-360,51.039211,-114.088958,Coffee Shop,1KdFT8Vk0MPZvFH9lzUPxQ,Good Earth Coffeehouse,4,01:21:45,2012412,12/04/2012 01:21,1
